data_unit,PH2,num_classes,difficulty,accuracy,top2accuracy,macro_f1,macro_precision,macro_recall
Spv,True,2,hard,0.5476190476190477,1.0,0.4589830508474576,0.638157894736842,0.5476190476190476
Spv,True,4,easy,0.5411764705882353,0.9764705882352941,0.42863113897596655,0.4466195569136746,0.5340909090909091
Spv,True,4,average,0.5119047619047619,0.7857142857142857,0.4207632677400119,0.49261060259344014,0.5238095238095238
Spv,True,4,hard,0.49411764705882355,0.7647058823529411,0.38902504001392535,0.7621212121212121,0.49090909090909096
Spv,True,6,easy,0.48412698412698413,0.8095238095238095,0.4362239904229184,0.5468531468531469,0.4839466089466089
Spv,True,6,average,0.48412698412698413,0.753968253968254,0.42474333885292787,0.598931623931624,0.49036796536796534
Spv,True,6,hard,0.4921875,0.6953125,0.4678248317875977,0.5168376068376067,0.4838383838383838
Spv,True,8,easy,0.3668639053254438,0.6153846153846154,0.3440306668528084,0.4793378657840867,0.365719696969697
Spv,True,8,average,0.4378698224852071,0.6745562130177515,0.4323205177728319,0.5042647456709957,0.4388798701298701
Spv,True,8,hard,0.47337278106508873,0.6686390532544378,0.46829188025096846,0.6077157102157102,0.4738095238095238
Spv,True,10,easy,0.37735849056603776,0.6320754716981132,0.34605867557360254,0.3704013199914839,0.38049783549783545
Spv,True,10,average,0.3915094339622642,0.6084905660377359,0.3598343770924416,0.5450721827192416,0.3935281385281385
Spv,True,10,hard,0.4009433962264151,0.6462264150943396,0.3831142635913801,0.49757800207715314,0.3987662337662337
