data_unit,PH2,num_classes,difficulty,accuracy,top2accuracy,macro_f1,macro_precision,macro_recall
Spf,True,4,average,0.8156097560975609,0.9414634146341463,0.815793502758007,0.8189024558281721,0.8165072904090925
Spf,True,4,hard,0.9284274193548387,0.9858870967741935,0.9294544840678532,0.9318681323851606,0.9284634096553601
Spf,True,6,easy,0.887466307277628,0.9797843665768194,0.885482331230873,0.8893537466304559,0.8853217975074732
Spf,True,6,average,0.9138381201044387,0.9686684073107049,0.9139563544071517,0.9147565579491514,0.9143359655146105
Spf,True,6,hard,0.8429144385026738,0.9712566844919787,0.8370438980959926,0.8378335082611169,0.838022403461259
Spf,True,8,easy,0.9130434782608695,0.9817193675889329,0.9128930476955226,0.9127085095130153,0.9139789586410856
Spf,True,8,average,0.8938321536905965,0.9833164812942367,0.8909069892975683,0.8925457793252715,0.8912157603973831
Spf,True,8,hard,0.9175662414131501,0.9739941118743867,0.9186639062792818,0.922219511273035,0.9185376450757798
Spf,True,10,easy,0.8760717069368668,0.9668745128604832,0.8761291062460979,0.8776464834712563,0.8764131727526946
Spf,True,10,average,0.9269352290679305,0.9774881516587678,0.9276864011623667,0.9285424967123468,0.9275247054623751
Spf,True,10,hard,0.9164367363027197,0.9810800157666535,0.9168201098411679,0.9169535432514418,0.9168553624016823
Spv,False,2,easy,0.925,1.0,0.9249530956848031,0.9285714285714286,0.9318181818181819
Spv,False,2,average,0.9069767441860465,1.0,0.9069264069264069,0.9097826086956522,0.9080086580086579
Spv,False,2,hard,0.6511627906976745,1.0,0.6504065040650406,0.6546052631578947,0.6525974025974026
Spv,False,4,easy,0.8181818181818182,0.9886363636363636,0.8119930579712624,0.8207911936704506,0.8181818181818181
Spv,False,4,average,0.9534883720930233,0.9883720930232558,0.9531190364626454,0.9547619047619047,0.952922077922078
Spv,False,4,hard,0.963855421686747,0.9879518072289156,0.963748330147138,0.9678030303030303,0.9625
Spv,False,6,easy,0.8709677419354839,1.0,0.8626327709161291,0.895404411764706,0.8627376522113366
Spv,False,6,average,0.9453125,0.9765625,0.9468320727598312,0.9495238095238094,0.9462481962481961
Spv,False,6,hard,0.8,0.984,0.7876443906283034,0.7934391534391535,0.7861952861952862
Spv,False,8,easy,0.9408284023668639,0.9881656804733728,0.940562273633622,0.9478623188405797,0.9406385281385281
Spv,False,8,average,0.8424242424242424,0.9757575757575757,0.8348031840745274,0.8429865424430641,0.8342945431761222
Spv,False,8,hard,0.9352941176470588,0.9647058823529412,0.9366654997478756,0.9410589410589412,0.9358495670995671
Spv,False,10,easy,0.897196261682243,0.9672897196261683,0.8977483865033496,0.9036380286380286,0.8969047619047619
Spv,False,10,average,0.9004739336492891,0.976303317535545,0.8984669008307682,0.9108341283903503,0.9023376623376624
Spv,False,10,hard,0.8490566037735849,0.9622641509433962,0.8474044727673885,0.8542287937156695,0.8515873015873016
Spv,True,2,easy,0.875,1.0,0.873015873015873,0.8759590792838874,0.8712121212121212
Spv,True,2,average,0.9767441860465116,1.0,0.9767441860465116,0.9772727272727273,0.9772727272727273
Spv,True,2,hard,0.7441860465116279,1.0,0.7391064533921676,0.7581018518518519,0.7413419913419914
Spv,True,4,easy,0.8522727272727273,0.9431818181818182,0.8438410167068704,0.8756410256410256,0.8522727272727273
Spv,True,4,average,0.7558139534883721,0.8953488372093024,0.7293658108404653,0.7500661375661375,0.7516233766233766
Spv,True,4,hard,0.8192771084337349,0.9759036144578314,0.8216109043774059,0.8436842105263158,0.8176948051948052
Spv,True,6,easy,0.8145161290322581,0.9596774193548387,0.8089274056665361,0.8156461534818312,0.8106566922356396
Spv,True,6,average,0.828125,0.9609375,0.8239144642799129,0.8559418072349106,0.8304473304473304
Spv,True,6,hard,0.744,0.92,0.730601602552822,0.7336771415718784,0.7343193843193844
Spv,True,8,easy,0.7100591715976331,0.8994082840236687,0.6989808301102841,0.7222561203164651,0.7122835497835498
Spv,True,8,average,0.7515151515151515,0.8909090909090909,0.7470799025470312,0.7751743626743627,0.7557046024151288
Spv,True,8,hard,0.711764705882353,0.8764705882352941,0.7172479951451217,0.759474642920009,0.7142316017316017
Spv,True,10,easy,0.7383177570093458,0.883177570093458,0.7432509228678622,0.7618307836552554,0.7386796536796536
Spv,True,10,average,0.7203791469194313,0.8862559241706162,0.714521618732145,0.7268761475882218,0.716190476190476
Spv,True,10,hard,0.7264150943396226,0.9198113207547169,0.7178964005442107,0.7300926485794906,0.7219336219336219
