class_list,accuracy,data_unit,PH2,PH3,reducer,kernel,n,loadble,lr,optimizer,loss_fn,num_epochs
alpha-classes,0.08813559322033898,Spv,False,True,pca,None,6,prajjwal1/bert-tiny,2e-05,"AdamW (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    decoupled_weight_decay: True
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 2e-05
    maximize: False
    weight_decay: 0.01
)",CrossEntropyLoss(),100
alpha-classes,0.0576271186440678,Spv,False,True,kpca,poly,6,prajjwal1/bert-tiny,2e-05,"AdamW (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    decoupled_weight_decay: True
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 2e-05
    maximize: False
    weight_decay: 0.01
)",CrossEntropyLoss(),100
alpha-classes,0.03728813559322034,Spv,False,True,kpca,rbf,6,prajjwal1/bert-tiny,2e-05,"AdamW (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    decoupled_weight_decay: True
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 2e-05
    maximize: False
    weight_decay: 0.01
)",CrossEntropyLoss(),100
alpha-classes,0.04067796610169491,Spv,False,True,kpca,sigmoid,6,prajjwal1/bert-tiny,2e-05,"AdamW (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    decoupled_weight_decay: True
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 2e-05
    maximize: False
    weight_decay: 0.01
)",CrossEntropyLoss(),100
alpha-classes,0.06610169491525424,Spv,False,True,kpca,cosine,6,prajjwal1/bert-tiny,2e-05,"AdamW (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    decoupled_weight_decay: True
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 2e-05
    maximize: False
    weight_decay: 0.01
)",CrossEntropyLoss(),100
alpha-classes,0.04406779661016949,Spv,False,True,umap,None,6,prajjwal1/bert-tiny,2e-05,"AdamW (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    decoupled_weight_decay: True
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 2e-05
    maximize: False
    weight_decay: 0.01
)",CrossEntropyLoss(),100
alpha-classes,0.10338983050847457,Spv,False,True,pca,None,7,prajjwal1/bert-tiny,2e-05,"AdamW (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    decoupled_weight_decay: True
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 2e-05
    maximize: False
    weight_decay: 0.01
)",CrossEntropyLoss(),100
alpha-classes,0.06610169491525424,Spv,False,True,kpca,poly,7,prajjwal1/bert-tiny,2e-05,"AdamW (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    decoupled_weight_decay: True
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 2e-05
    maximize: False
    weight_decay: 0.01
)",CrossEntropyLoss(),100
alpha-classes,0.03728813559322034,Spv,False,True,kpca,rbf,7,prajjwal1/bert-tiny,2e-05,"AdamW (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    decoupled_weight_decay: True
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 2e-05
    maximize: False
    weight_decay: 0.01
)",CrossEntropyLoss(),100
alpha-classes,0.04067796610169491,Spv,False,True,kpca,sigmoid,7,prajjwal1/bert-tiny,2e-05,"AdamW (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    decoupled_weight_decay: True
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 2e-05
    maximize: False
    weight_decay: 0.01
)",CrossEntropyLoss(),100
alpha-classes,0.03220338983050847,Spv,False,True,kpca,cosine,7,prajjwal1/bert-tiny,2e-05,"AdamW (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    decoupled_weight_decay: True
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 2e-05
    maximize: False
    weight_decay: 0.01
)",CrossEntropyLoss(),100
alpha-classes,0.03559322033898305,Spv,False,True,umap,None,7,prajjwal1/bert-tiny,2e-05,"AdamW (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    decoupled_weight_decay: True
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 2e-05
    maximize: False
    weight_decay: 0.01
)",CrossEntropyLoss(),100
alpha-classes,0.05593220338983051,Spv,False,False,None,None,-1,prajjwal1/bert-tiny,2e-05,"AdamW (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    decoupled_weight_decay: True
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 2e-05
    maximize: False
    weight_decay: 0.01
)",CrossEntropyLoss(),100
