data_unit,class_list,difficulty,num_classes,class_name_list,PH2,PH3,reducer,kernel,num_components,k,accuracy,top2accuracy,macro_f1,macro_precision,macro_recall
AHpf,specified,average,6,"['c', 'e', 'f', 'g', 'i', 'j']",False,True,umap,None,13,1,0.9792284866468842,0.0,0.9792198032787598,0.9792702631448432,0.9791797882224396
AHpf,specified,average,6,"['c', 'e', 'f', 'g', 'i', 'j']",False,True,pca,None,14,1,0.9835146719419716,0.0,0.9835100094731815,0.9834902706135125,0.9835331724529104
AHpf,specified,average,6,"['c', 'e', 'f', 'g', 'i', 'j']",False,True,kpca,poly,14,1,0.9812067260138477,0.0,0.9811998510177283,0.9812190224469537,0.9811826015999889
AHpf,specified,average,6,"['c', 'e', 'f', 'g', 'i', 'j']",False,True,kpca,rbf,14,1,0.945928123969667,0.0,0.9459076550457566,0.9459321901182367,0.9458864140136476
AHpf,specified,average,6,"['c', 'e', 'f', 'g', 'i', 'j']",False,True,kpca,sigmoid,14,1,0.9729640619848335,0.0,0.9729604612549174,0.9729307879755587,0.9730747850384687
AHpf,specified,average,6,"['c', 'e', 'f', 'g', 'i', 'j']",False,True,kpca,cosine,14,1,0.9841740850642928,0.0,0.9841696090942542,0.9841498421203713,0.9841928024859332
AHpf,specified,average,6,"['c', 'e', 'f', 'g', 'i', 'j']",False,True,umap,None,14,1,0.9812067260138477,0.0,0.9811993685164542,0.9812334364053672,0.9811706399607485
AHpf,specified,average,6,"['c', 'e', 'f', 'g', 'i', 'j']",False,True,pca,None,15,1,0.9838443785031322,0.0,0.9838399867603086,0.9838163570461183,0.983868968289042
AHpf,specified,average,6,"['c', 'e', 'f', 'g', 'i', 'j']",False,True,kpca,poly,15,1,0.9812067260138477,0.0,0.981200317139507,0.981206284580854,0.9811945632392294
AHpf,specified,average,6,"['c', 'e', 'f', 'g', 'i', 'j']",False,True,kpca,rbf,15,1,0.960435212660732,0.0,0.9604135197031819,0.960554075930858,0.9603265049047071
AHpf,specified,average,6,"['c', 'e', 'f', 'g', 'i', 'j']",False,True,kpca,sigmoid,15,1,0.9782393669634025,0.0,0.9782332125045996,0.9782136985586416,0.9782561321887278
AHpf,specified,average,6,"['c', 'e', 'f', 'g', 'i', 'j']",False,True,kpca,cosine,15,1,0.9848334981866139,0.0,0.9848295386339082,0.9848023972409115,0.9848643941581964
AHpf,specified,average,6,"['c', 'e', 'f', 'g', 'i', 'j']",False,True,umap,None,15,1,0.9818661391361688,0.0,0.9818612096289179,0.9818376821124655,0.9818900781899735
AHpf,specified,average,6,"['c', 'e', 'f', 'g', 'i', 'j']",False,False,None,None,72,1,0.9835146719419716,0.0,0.9835092491744295,0.9835092491744295,0.9835092491744295
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,pca,None,1,1,0.9118236472945892,0.0,0.9116248533073819,0.9115043772994738,0.9117657980174774
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,poly,1,1,0.8643954575818303,0.0,0.8641915942877445,0.8639770582327748,0.8646570625970537
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,rbf,1,1,0.7538410153640615,0.0,0.7537176823783613,0.7540028059803796,0.7546499626660845
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,sigmoid,1,1,0.5173680694722779,0.0,0.5169968741162783,0.517249750107097,0.5172939465371171
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,cosine,1,1,0.9482297929191716,0.0,0.9481114233025295,0.947991075420743,0.9482490192297626
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,umap,None,1,1,0.7618570474281897,0.0,0.761441221240285,0.761306133096996,0.7617006817633777
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,pca,None,2,1,0.9826319305277221,0.0,0.982593871765643,0.9824284627967204,0.9827910557870253
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,poly,2,1,0.9809619238476954,0.0,0.9809231382151937,0.980708174378153,0.9812017360158873
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,rbf,2,1,0.8984635938543755,0.0,0.8982597964695151,0.8980776664752452,0.8985072249738617
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,sigmoid,2,1,0.5791583166332666,0.0,0.5780126849894291,0.5780246119119721,0.5780028301300133
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,cosine,2,1,0.9759519038076152,0.0,0.9758976872656495,0.9757575269833989,0.9760597664762465
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,umap,None,2,1,0.9859719438877755,0.0,0.9859375817758003,0.9858750125792493,0.9860036962589582
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,pca,None,3,1,0.9856379425517702,0.0,0.9856041773849993,0.9854993721626581,0.9857198332343877
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,poly,3,1,0.9809619238476954,0.0,0.9809171653708131,0.9808133981561973,0.9810317313676025
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,rbf,3,1,0.9278557114228457,0.0,0.927743474048146,0.9274800211678489,0.9282473012880537
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,sigmoid,3,1,0.6212424849699398,0.0,0.6209982742184308,0.6212424849699398,0.6215557841173605
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,cosine,3,1,0.9853039412157648,0.0,0.9852735553135976,0.985065761333757,0.9855379729987881
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,umap,None,3,1,0.9866399465597863,0.0,0.986606328040283,0.9865741190132287,0.9866394241674135
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,pca,None,4,1,0.9876419505678022,0.0,0.9876128968196506,0.9875076467368558,0.9877290197487242
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,poly,4,1,0.9859719438877755,0.0,0.9859412041184039,0.9857745920382242,0.9861396999775862
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,rbf,4,1,0.9412157648630595,0.0,0.9411243121873782,0.9408505991974974,0.9416418780502972
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,sigmoid,4,1,0.758183032732131,0.0,0.7580352199460627,0.7582174069223406,0.7588841968600142
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,cosine,4,1,0.9886439545758183,0.0,0.9886183523198901,0.9884742961916757,0.988784614400378
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,umap,None,4,1,0.9856379425517702,0.0,0.9856032372419702,0.9855261792655351,0.9856858323047306
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,pca,None,5,1,0.9873079492317969,0.0,0.9872776962713805,0.9871862239273668,0.9873771548648396
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,poly,5,1,0.9853039412157648,0.0,0.9852689114721248,0.9851778245157101,0.985367968350503
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,rbf,5,1,0.9418837675350702,0.0,0.9417527442253198,0.9416230412138137,0.9419035957325255
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,sigmoid,5,1,0.782565130260521,0.0,0.7823174092441953,0.7822199230131978,0.7828702869007391
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,cosine,5,1,0.9879759519038076,0.0,0.9879488436328248,0.9878049925491348,0.9881148855622657
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,umap,None,5,1,0.9853039412157648,0.0,0.9852698668276811,0.9851519304592009,0.9854019692801601
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,pca,None,6,1,0.9896459585838343,0.0,0.9896209384767692,0.9895432313879269,0.9897042053334038
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,poly,6,1,0.9873079492317969,0.0,0.9872801370595083,0.9871130437348257,0.9874791576538106
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,rbf,6,1,0.9498997995991983,0.0,0.9497931356450626,0.9496197196004765,0.9500083436491855
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,sigmoid,6,1,0.8266533066132264,0.0,0.8263881836089707,0.8262027715457494,0.826800382778887
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,cosine,6,1,0.9876419505678022,0.0,0.9876128968196506,0.9875076467368558,0.9877290197487242
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,umap,None,6,1,0.9869739478957916,0.0,0.9869433236747669,0.9868382218787898,0.987059290910612
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,pca,None,7,1,0.9873079492317969,0.0,0.9872760116382688,0.9872437579762857,0.9873091530055256
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,poly,7,1,0.9876419505678022,0.0,0.9876144811891118,0.9874587801057232,0.9877970216080382
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,rbf,7,1,0.9452237808951236,0.0,0.9450932154870106,0.9450098362825784,0.9451842380637723
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,sigmoid,7,1,0.8820975283901136,0.0,0.8818782450087428,0.8816772406397999,0.8821838707642559
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,cosine,7,1,0.988309953239813,0.0,0.9882817047318362,0.9882042140137962,0.9883647476571793
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,umap,None,7,1,0.9866399465597863,0.0,0.9866081013382952,0.9865167574568146,0.9867074260267275
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,pca,None,8,1,0.9873079492317969,0.0,0.9872751520758686,0.9872751520758686,0.9872751520758686
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,poly,8,1,0.9866399465597863,0.0,0.9866098262586942,0.986466385264053,0.9867754278860414
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,rbf,8,1,0.947561790247161,0.0,0.9474549596453581,0.9472560790300725,0.9477152941102784
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,sigmoid,8,1,0.8804275217100869,0.0,0.8802774550978465,0.8800714608083804,0.880900559360031
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,cosine,8,1,0.9896459585838343,0.0,0.9896216162543019,0.9895159213110531,0.9897382062630606
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,umap,None,8,1,0.9856379425517702,0.0,0.9856032372419702,0.9855261792655351,0.9856858323047306
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,pca,None,9,1,0.9869739478957916,0.0,0.9869407302235094,0.9869243941980439,0.9869572881216411
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,poly,9,1,0.9866399465597863,0.0,0.9866098262586942,0.986466385264053,0.9867754278860414
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,rbf,9,1,0.9519038076152304,0.0,0.9518043628445012,0.9516118867851162,0.9520515310931791
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,sigmoid,9,1,0.8954575818303273,0.0,0.8953732528240241,0.8953192605920404,0.8963264679789534
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,cosine,9,1,0.990313961255845,0.0,0.9902911893991856,0.990185346169119,0.990407935101173
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,umap,None,9,1,0.9853039412157648,0.0,0.9852659655615321,0.9852659655615321,0.9852659655615321
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,pca,None,10,1,0.9879759519038076,0.0,0.9879464986649715,0.9878836671027473,0.9880128827732948
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,poly,10,1,0.9866399465597863,0.0,0.9866106705889561,0.9864438178865249,0.9868094288156984
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,rbf,10,1,0.9525718102872411,0.0,0.9524903169860068,0.9522228252494187,0.9529252655092333
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,sigmoid,10,1,0.8931195724782899,0.0,0.8929299431391482,0.8927098349839111,0.8932853979875923
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,cosine,10,1,0.9899799599198397,0.0,0.9899560760037215,0.9898640898095754,0.9900560702172883
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,umap,None,10,1,0.9873079492317969,0.0,0.9872776962713805,0.9871862239273668,0.9873771548648396
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,pca,None,11,1,0.9876419505678022,0.0,0.9876120878593697,0.9875347053267309,0.9876950188190672
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,poly,11,1,0.9873079492317969,0.0,0.9872801370595083,0.9871130437348257,0.9874791576538106
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,rbf,11,1,0.9442217768871075,0.0,0.944133521417897,0.9438588577859555,0.9446386573569735
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,sigmoid,11,1,0.9004676018704075,0.0,0.9003426860870343,0.9001195923948344,0.9009924245033962
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,cosine,11,1,0.9899799599198397,0.0,0.9899567273825098,0.9898376174048744,0.9900900711469454
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,umap,None,11,1,0.9866399465597863,0.0,0.986606328040283,0.9865741190132287,0.9866394241674135
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,pca,None,12,1,0.9876419505678022,0.0,0.9876120878593697,0.9875347053267309,0.9876950188190672
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,poly,12,1,0.9886439545758183,0.0,0.9886190700006127,0.9884514954314272,0.9888186153300349
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,rbf,12,1,0.9462257849031396,0.0,0.9461824080021338,0.9460892987191021,0.947225859675479
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,sigmoid,12,1,0.8610554442217769,0.0,0.8609124471513665,0.860780707388036,0.8616484277030627
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,cosine,12,1,0.9893119572478289,0.0,0.9892878610069553,0.9891435998342166,0.9894543432384901
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,umap,None,12,1,0.9876419505678022,0.0,0.9876128968196506,0.9875076467368558,0.9877290197487242
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,pca,None,13,1,0.9876419505678022,0.0,0.9876120878593697,0.9875347053267309,0.9876950188190672
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,poly,13,1,0.9879759519038076,0.0,0.9879496035300604,0.9877822695831264,0.9881488864919228
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,rbf,13,1,0.9519038076152304,0.0,0.9518072720118755,0.9515982204505182,0.9520855320228361
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,sigmoid,13,1,0.9168336673346693,0.0,0.916742636305614,0.9165419910019281,0.9175197842909442
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,cosine,13,1,0.9889779559118237,0.0,0.9889534561956943,0.9887973089936266,0.9891364792842625
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,umap,None,13,1,0.9859719438877755,0.0,0.9859356943996442,0.9859356943996442,0.9859356943996442
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,pca,None,14,1,0.9879759519038076,0.0,0.9879464986649715,0.9878836671027473,0.9880128827732948
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,poly,14,1,0.988309953239813,0.0,0.988283968692403,0.988128044549675,0.9884667504461504
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,rbf,14,1,0.9599198396793587,0.0,0.9598294787760826,0.9596942395624176,0.9599862743615543
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,sigmoid,14,1,0.9188376753507014,0.0,0.9187259648011582,0.9184729420336961,0.9193249652273388
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,cosine,14,1,0.9889779559118237,0.0,0.988952754638603,0.9888210255217929,0.9891024783546055
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,umap,None,14,1,0.9863059452237809,0.0,0.9862728541144368,0.9861956879526004,0.9863555611428428
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,pca,None,15,1,0.9879759519038076,0.0,0.9879464986649715,0.9878836671027473,0.9880128827732948
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,poly,15,1,0.9879759519038076,0.0,0.9879496035300604,0.9877822695831264,0.9881488864919228
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,rbf,15,1,0.9522378089512358,0.0,0.9521517154793853,0.9518975093012534,0.9525393996956917
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,sigmoid,15,1,0.9235136940547762,0.0,0.9233388124921242,0.9232253679824012,0.9234690522196121
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,kpca,cosine,15,1,0.9893119572478289,0.0,0.9892871758746771,0.9891682335554925,0.9894203423088331
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,True,umap,None,15,1,0.9863059452237809,0.0,0.9862700904533876,0.9862868443187716,0.9862535583538719
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",True,False,None,None,75,1,0.9896459585838343,0.0,0.9896202513242528,0.9895723001502899,0.9896702044037468
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,pca,None,1,1,0.9318637274549099,0.0,0.9317057462010667,0.9316012225086467,0.9318236622311857
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,poly,1,1,0.7962591850367402,0.0,0.7958254182899214,0.7957151126537381,0.7959707108833844
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,rbf,1,1,0.8239812959251837,0.0,0.8236332661811575,0.8234837516087516,0.8238494599891824
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,sigmoid,1,1,0.5437541750167001,0.0,0.5434281991364687,0.5436866603331648,0.5437992370370337
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,cosine,1,1,0.9465597862391449,0.0,0.9464216929510256,0.9464216929510256,0.9464216929510256
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,umap,None,1,1,0.7551770207080828,0.0,0.7550149825180699,0.7551601779199361,0.7558194156940239
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,pca,None,2,1,0.9702738810955244,0.0,0.9702133210728463,0.9700035038667673,0.9704860746060925
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,poly,2,1,0.9188376753507014,0.0,0.9187338810558334,0.9184914787540267,0.9193929670866527
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,rbf,2,1,0.905811623246493,0.0,0.9053548280350624,0.9067357443048051,0.9046162077957869
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,sigmoid,2,1,0.572812291249165,0.0,0.572585281733176,0.5729325824646581,0.5731194466080269
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,cosine,2,1,0.9709418837675351,0.0,0.9708735681975568,0.9707720252852099,0.9709857987959197
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,umap,None,2,1,0.9843019372077488,0.0,0.9842640034970371,0.9841871618914045,0.9843463746285064
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,pca,None,3,1,0.979625918503674,0.0,0.9795806311496167,0.9794276067783032,0.979760275550692
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,poly,3,1,0.9809619238476954,0.0,0.9809196061561992,0.9807661356662065,0.9810997332269165
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,rbf,3,1,0.9418837675350702,0.0,0.9417527442253198,0.9416230412138137,0.9419035957325255
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,sigmoid,3,1,0.6105544422177689,0.0,0.6102899412722909,0.6105207261920433,0.6108061217779086
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,cosine,3,1,0.9799599198396793,0.0,0.9799134547650197,0.9797968596641455,0.9800441385752626
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,umap,None,3,1,0.9859719438877755,0.0,0.98593850640521,0.9858472909862623,0.9860376971886153
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,pca,None,4,1,0.9853039412157648,0.0,0.9852669608443113,0.9852348410871143,0.985299966491189
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,poly,4,1,0.9826319305277221,0.0,0.9825949536902884,0.9824080923847817,0.9828250567166823
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,rbf,4,1,0.9519038076152304,0.0,0.951769490166317,0.9518691661985825,0.9516775208669521
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,sigmoid,4,1,0.6826987307949232,0.0,0.6823721749850918,0.6823921532047761,0.6828308279271109
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,cosine,4,1,0.9836339345357381,0.0,0.983589953077239,0.9836412549311606,0.9835406420717661
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,umap,None,4,1,0.9829659318637275,0.0,0.9829213320273846,0.9829379709003705,0.9829049141633109
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,pca,None,5,1,0.9846359385437542,0.0,0.9845993165390396,0.9845083580451579,0.9846982395123909
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,poly,5,1,0.9853039412157648,0.0,0.9852708088845636,0.9851277779789713,0.985435970209817
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,rbf,5,1,0.9428857715430862,0.0,0.9427242384426019,0.9428396863194457,0.9426191810876092
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,sigmoid,5,1,0.7474949899799599,0.0,0.7474001949853761,0.747836041210612,0.7484405428874752
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,cosine,5,1,0.9846359385437542,0.0,0.9846003153198484,0.984482546609819,0.9847322404420479
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,umap,None,5,1,0.9846359385437542,0.0,0.9845951822753548,0.9846290143964562,0.9845622357937629
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,pca,None,6,1,0.9853039412157648,0.0,0.9852708088845636,0.9851277779789713,0.985435970209817
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,poly,6,1,0.9869739478957916,0.0,0.9869441645728945,0.9868129951889543,0.9870932918402691
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,rbf,6,1,0.9468937875751503,0.0,0.9467435901308403,0.946860061232163,0.9466375541162824
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,sigmoid,6,1,0.8076152304609219,0.0,0.8074976335482489,0.8076496928833269,0.8084441308803154
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,cosine,6,1,0.9859719438877755,0.0,0.9859412041184039,0.9857745920382242,0.9861396999775862
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,umap,None,6,1,0.9829659318637275,0.0,0.9829201552436568,0.9829713867390262,0.9828709132336539
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,pca,None,7,1,0.9863059452237809,0.0,0.9862737505298831,0.986168797020724,0.9863895620724998
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,poly,7,1,0.9863059452237809,0.0,0.9862755061825292,0.9861202512178198,0.9864575639318138
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,rbf,7,1,0.9482297929191716,0.0,0.9480603640038747,0.9484248094968423,0.9477730062145646
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,sigmoid,7,1,0.8760855043420174,0.0,0.8760373659890486,0.876422310685851,0.8773463437592413
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,cosine,7,1,0.9863059452237809,0.0,0.9862737505298831,0.986168797020724,0.9863895620724998
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,umap,None,7,1,0.9869739478957916,0.0,0.9869407302235094,0.9869243941980439,0.9869572881216411
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,pca,None,8,1,0.9856379425517702,0.0,0.9856041773849993,0.9854993721626581,0.9857198332343877
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,poly,8,1,0.9859719438877755,0.0,0.985940317571629,0.9857970816215123,0.9861056990479293
AHpf,specified,hard,6,"['a', 'b', 'c', 'd', 'f', 'i']",False,True,kpca,rbf,8,1,0.947561790247161,0.0,0.9474171998594534,0.9474984425683659,0.9473412838840515
