classlist,score,data_unit,PH2,PH3,reducer,kernel,n,k
two-classes,0.627906976744186,Spv,True,True,kpca,rbf,16,[12]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,16,[13]
two-classes,0.627906976744186,Spv,True,True,kpca,rbf,16,[14]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,16,[15]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,16,[16]
two-classes,0.6976744186046512,Spv,True,True,kpca,rbf,16,[17]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,16,[18]
two-classes,0.6976744186046512,Spv,True,True,kpca,rbf,16,[19]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,16,[20]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,16,[21]
two-classes,0.627906976744186,Spv,True,True,kpca,rbf,16,[22]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,16,[23]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,16,[24]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,16,[25]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,16,[26]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,16,[27]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,16,[28]
two-classes,0.6976744186046512,Spv,True,True,kpca,rbf,16,[29]
two-classes,0.6976744186046512,Spv,True,True,kpca,rbf,16,[30]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,16,[31]
two-classes,0.7441860465116279,Spv,True,True,kpca,sigmoid,16,[1]
two-classes,0.7674418604651163,Spv,True,True,kpca,sigmoid,16,[2]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,16,[3]
two-classes,0.7674418604651163,Spv,True,True,kpca,sigmoid,16,[4]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,16,[5]
two-classes,0.6976744186046512,Spv,True,True,kpca,sigmoid,16,[6]
two-classes,0.7441860465116279,Spv,True,True,kpca,sigmoid,16,[7]
two-classes,0.6976744186046512,Spv,True,True,kpca,sigmoid,16,[8]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,16,[9]
two-classes,0.6976744186046512,Spv,True,True,kpca,sigmoid,16,[10]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,16,[11]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,16,[12]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,16,[13]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,16,[14]
two-classes,0.7441860465116279,Spv,True,True,kpca,sigmoid,16,[15]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,16,[16]
two-classes,0.6976744186046512,Spv,True,True,kpca,sigmoid,16,[17]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,16,[18]
two-classes,0.6976744186046512,Spv,True,True,kpca,sigmoid,16,[19]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,16,[20]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,16,[21]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,16,[22]
two-classes,0.6976744186046512,Spv,True,True,kpca,sigmoid,16,[23]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,16,[24]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,16,[25]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,16,[26]
two-classes,0.6976744186046512,Spv,True,True,kpca,sigmoid,16,[27]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,16,[28]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,16,[29]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,16,[30]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,16,[31]
two-classes,0.7441860465116279,Spv,True,True,kpca,cosine,16,[1]
two-classes,0.7906976744186046,Spv,True,True,kpca,cosine,16,[2]
two-classes,0.7441860465116279,Spv,True,True,kpca,cosine,16,[3]
two-classes,0.7674418604651163,Spv,True,True,kpca,cosine,16,[4]
two-classes,0.7209302325581395,Spv,True,True,kpca,cosine,16,[5]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,16,[6]
two-classes,0.7209302325581395,Spv,True,True,kpca,cosine,16,[7]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,16,[8]
two-classes,0.7209302325581395,Spv,True,True,kpca,cosine,16,[9]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,16,[10]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,16,[11]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,16,[12]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,16,[13]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,16,[14]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,16,[15]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,16,[16]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,16,[17]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,16,[18]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,16,[19]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,16,[20]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,16,[21]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,16,[22]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,16,[23]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,16,[24]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,16,[25]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,16,[26]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,16,[27]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,16,[28]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,16,[29]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,16,[30]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,16,[31]
two-classes,0.8837209302325582,Spv,True,True,umap,,16,[1]
two-classes,0.8372093023255814,Spv,True,True,umap,,16,[2]
two-classes,0.813953488372093,Spv,True,True,umap,,16,[3]
two-classes,0.813953488372093,Spv,True,True,umap,,16,[4]
two-classes,0.9069767441860465,Spv,True,True,umap,,16,[5]
two-classes,0.7441860465116279,Spv,True,True,umap,,16,[6]
two-classes,0.7209302325581395,Spv,True,True,umap,,16,[7]
two-classes,0.6744186046511628,Spv,True,True,umap,,16,[8]
two-classes,0.6976744186046512,Spv,True,True,umap,,16,[9]
two-classes,0.6744186046511628,Spv,True,True,umap,,16,[10]
two-classes,0.6744186046511628,Spv,True,True,umap,,16,[11]
two-classes,0.6511627906976745,Spv,True,True,umap,,16,[12]
two-classes,0.6744186046511628,Spv,True,True,umap,,16,[13]
two-classes,0.6744186046511628,Spv,True,True,umap,,16,[14]
two-classes,0.7209302325581395,Spv,True,True,umap,,16,[15]
two-classes,0.7209302325581395,Spv,True,True,umap,,16,[16]
two-classes,0.7441860465116279,Spv,True,True,umap,,16,[17]
two-classes,0.7209302325581395,Spv,True,True,umap,,16,[18]
two-classes,0.7209302325581395,Spv,True,True,umap,,16,[19]
two-classes,0.7209302325581395,Spv,True,True,umap,,16,[20]
two-classes,0.6976744186046512,Spv,True,True,umap,,16,[21]
two-classes,0.7209302325581395,Spv,True,True,umap,,16,[22]
two-classes,0.7209302325581395,Spv,True,True,umap,,16,[23]
two-classes,0.7209302325581395,Spv,True,True,umap,,16,[24]
two-classes,0.7441860465116279,Spv,True,True,umap,,16,[25]
two-classes,0.6976744186046512,Spv,True,True,umap,,16,[26]
two-classes,0.7441860465116279,Spv,True,True,umap,,16,[27]
two-classes,0.7441860465116279,Spv,True,True,umap,,16,[28]
two-classes,0.6976744186046512,Spv,True,True,umap,,16,[29]
two-classes,0.7209302325581395,Spv,True,True,umap,,16,[30]
two-classes,0.7209302325581395,Spv,True,True,umap,,16,[31]
two-classes,0.7209302325581395,Spv,True,True,pca,,17,[1]
two-classes,0.8604651162790697,Spv,True,True,pca,,17,[2]
two-classes,0.7209302325581395,Spv,True,True,pca,,17,[3]
two-classes,0.7674418604651163,Spv,True,True,pca,,17,[4]
two-classes,0.6976744186046512,Spv,True,True,pca,,17,[5]
two-classes,0.6976744186046512,Spv,True,True,pca,,17,[6]
two-classes,0.6744186046511628,Spv,True,True,pca,,17,[7]
two-classes,0.7209302325581395,Spv,True,True,pca,,17,[8]
two-classes,0.6744186046511628,Spv,True,True,pca,,17,[9]
two-classes,0.6744186046511628,Spv,True,True,pca,,17,[10]
two-classes,0.6511627906976745,Spv,True,True,pca,,17,[11]
two-classes,0.6744186046511628,Spv,True,True,pca,,17,[12]
two-classes,0.6976744186046512,Spv,True,True,pca,,17,[13]
two-classes,0.6744186046511628,Spv,True,True,pca,,17,[14]
two-classes,0.7209302325581395,Spv,True,True,pca,,17,[15]
two-classes,0.6744186046511628,Spv,True,True,pca,,17,[16]
two-classes,0.6976744186046512,Spv,True,True,pca,,17,[17]
two-classes,0.6976744186046512,Spv,True,True,pca,,17,[18]
two-classes,0.6744186046511628,Spv,True,True,pca,,17,[19]
two-classes,0.6976744186046512,Spv,True,True,pca,,17,[20]
two-classes,0.6744186046511628,Spv,True,True,pca,,17,[21]
two-classes,0.6976744186046512,Spv,True,True,pca,,17,[22]
two-classes,0.6976744186046512,Spv,True,True,pca,,17,[23]
two-classes,0.7209302325581395,Spv,True,True,pca,,17,[24]
two-classes,0.6511627906976745,Spv,True,True,pca,,17,[25]
two-classes,0.6744186046511628,Spv,True,True,pca,,17,[26]
two-classes,0.6744186046511628,Spv,True,True,pca,,17,[27]
two-classes,0.6744186046511628,Spv,True,True,pca,,17,[28]
two-classes,0.6511627906976745,Spv,True,True,pca,,17,[29]
two-classes,0.6511627906976745,Spv,True,True,pca,,17,[30]
two-classes,0.6511627906976745,Spv,True,True,pca,,17,[31]
two-classes,0.7209302325581395,Spv,True,True,kpca,poly,17,[1]
two-classes,0.7441860465116279,Spv,True,True,kpca,poly,17,[2]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,17,[3]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,17,[4]
two-classes,0.6046511627906976,Spv,True,True,kpca,poly,17,[5]
two-classes,0.627906976744186,Spv,True,True,kpca,poly,17,[6]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,17,[7]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,17,[8]
two-classes,0.6976744186046512,Spv,True,True,kpca,poly,17,[9]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,17,[10]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,17,[11]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,17,[12]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,17,[13]
two-classes,0.627906976744186,Spv,True,True,kpca,poly,17,[14]
two-classes,0.627906976744186,Spv,True,True,kpca,poly,17,[15]
two-classes,0.627906976744186,Spv,True,True,kpca,poly,17,[16]
two-classes,0.6046511627906976,Spv,True,True,kpca,poly,17,[17]
two-classes,0.627906976744186,Spv,True,True,kpca,poly,17,[18]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,17,[19]
two-classes,0.627906976744186,Spv,True,True,kpca,poly,17,[20]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,17,[21]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,17,[22]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,17,[23]
two-classes,0.6976744186046512,Spv,True,True,kpca,poly,17,[24]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,17,[25]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,17,[26]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,17,[27]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,17,[28]
two-classes,0.627906976744186,Spv,True,True,kpca,poly,17,[29]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,17,[30]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,17,[31]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,17,[1]
two-classes,0.7441860465116279,Spv,True,True,kpca,rbf,17,[2]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,17,[3]
two-classes,0.6976744186046512,Spv,True,True,kpca,rbf,17,[4]
two-classes,0.627906976744186,Spv,True,True,kpca,rbf,17,[5]
two-classes,0.6046511627906976,Spv,True,True,kpca,rbf,17,[6]
two-classes,0.627906976744186,Spv,True,True,kpca,rbf,17,[7]
two-classes,0.627906976744186,Spv,True,True,kpca,rbf,17,[8]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,17,[9]
two-classes,0.627906976744186,Spv,True,True,kpca,rbf,17,[10]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,17,[11]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,17,[12]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,17,[13]
two-classes,0.6046511627906976,Spv,True,True,kpca,rbf,17,[14]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,17,[15]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,17,[16]
two-classes,0.7209302325581395,Spv,True,True,kpca,rbf,17,[17]
two-classes,0.6976744186046512,Spv,True,True,kpca,rbf,17,[18]
two-classes,0.6976744186046512,Spv,True,True,kpca,rbf,17,[19]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,17,[20]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,17,[21]
two-classes,0.627906976744186,Spv,True,True,kpca,rbf,17,[22]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,17,[23]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,17,[24]
two-classes,0.7209302325581395,Spv,True,True,kpca,rbf,17,[25]
two-classes,0.6976744186046512,Spv,True,True,kpca,rbf,17,[26]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,17,[27]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,17,[28]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,17,[29]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,17,[30]
two-classes,0.627906976744186,Spv,True,True,kpca,rbf,17,[31]
two-classes,0.7441860465116279,Spv,True,True,kpca,sigmoid,17,[1]
two-classes,0.7674418604651163,Spv,True,True,kpca,sigmoid,17,[2]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,17,[3]
two-classes,0.7674418604651163,Spv,True,True,kpca,sigmoid,17,[4]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,17,[5]
two-classes,0.6976744186046512,Spv,True,True,kpca,sigmoid,17,[6]
two-classes,0.7441860465116279,Spv,True,True,kpca,sigmoid,17,[7]
two-classes,0.6976744186046512,Spv,True,True,kpca,sigmoid,17,[8]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,17,[9]
two-classes,0.6976744186046512,Spv,True,True,kpca,sigmoid,17,[10]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,17,[11]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,17,[12]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,17,[13]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,17,[14]
two-classes,0.7441860465116279,Spv,True,True,kpca,sigmoid,17,[15]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,17,[16]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,17,[17]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,17,[18]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,17,[19]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,17,[20]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,17,[21]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,17,[22]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,17,[23]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,17,[24]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,17,[25]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,17,[26]
two-classes,0.6976744186046512,Spv,True,True,kpca,sigmoid,17,[27]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,17,[28]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,17,[29]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,17,[30]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,17,[31]
two-classes,0.7441860465116279,Spv,True,True,kpca,cosine,17,[1]
two-classes,0.7906976744186046,Spv,True,True,kpca,cosine,17,[2]
two-classes,0.7441860465116279,Spv,True,True,kpca,cosine,17,[3]
two-classes,0.7674418604651163,Spv,True,True,kpca,cosine,17,[4]
two-classes,0.7209302325581395,Spv,True,True,kpca,cosine,17,[5]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,17,[6]
two-classes,0.7209302325581395,Spv,True,True,kpca,cosine,17,[7]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,17,[8]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,17,[9]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,17,[10]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,17,[11]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,17,[12]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,17,[13]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,17,[14]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,17,[15]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,17,[16]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,17,[17]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,17,[18]
two-classes,0.7209302325581395,Spv,True,True,kpca,cosine,17,[19]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,17,[20]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,17,[21]
two-classes,0.6976744186046512,Spv,True,True,kpca,cosine,17,[22]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,17,[23]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,17,[24]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,17,[25]
two-classes,0.6744186046511628,Spv,True,True,kpca,cosine,17,[26]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,17,[27]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,17,[28]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,17,[29]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,17,[30]
two-classes,0.6511627906976745,Spv,True,True,kpca,cosine,17,[31]
two-classes,0.8604651162790697,Spv,True,True,umap,,17,[1]
two-classes,0.8372093023255814,Spv,True,True,umap,,17,[2]
two-classes,0.813953488372093,Spv,True,True,umap,,17,[3]
two-classes,0.7906976744186046,Spv,True,True,umap,,17,[4]
two-classes,0.8604651162790697,Spv,True,True,umap,,17,[5]
two-classes,0.7209302325581395,Spv,True,True,umap,,17,[6]
two-classes,0.7209302325581395,Spv,True,True,umap,,17,[7]
two-classes,0.6744186046511628,Spv,True,True,umap,,17,[8]
two-classes,0.6976744186046512,Spv,True,True,umap,,17,[9]
two-classes,0.6976744186046512,Spv,True,True,umap,,17,[10]
two-classes,0.6976744186046512,Spv,True,True,umap,,17,[11]
two-classes,0.6744186046511628,Spv,True,True,umap,,17,[12]
two-classes,0.6976744186046512,Spv,True,True,umap,,17,[13]
two-classes,0.6744186046511628,Spv,True,True,umap,,17,[14]
two-classes,0.6976744186046512,Spv,True,True,umap,,17,[15]
two-classes,0.6744186046511628,Spv,True,True,umap,,17,[16]
two-classes,0.6976744186046512,Spv,True,True,umap,,17,[17]
two-classes,0.6744186046511628,Spv,True,True,umap,,17,[18]
two-classes,0.7441860465116279,Spv,True,True,umap,,17,[19]
two-classes,0.7209302325581395,Spv,True,True,umap,,17,[20]
two-classes,0.6976744186046512,Spv,True,True,umap,,17,[21]
two-classes,0.6744186046511628,Spv,True,True,umap,,17,[22]
two-classes,0.6976744186046512,Spv,True,True,umap,,17,[23]
two-classes,0.6976744186046512,Spv,True,True,umap,,17,[24]
two-classes,0.6744186046511628,Spv,True,True,umap,,17,[25]
two-classes,0.6976744186046512,Spv,True,True,umap,,17,[26]
two-classes,0.7209302325581395,Spv,True,True,umap,,17,[27]
two-classes,0.7209302325581395,Spv,True,True,umap,,17,[28]
two-classes,0.6744186046511628,Spv,True,True,umap,,17,[29]
two-classes,0.6976744186046512,Spv,True,True,umap,,17,[30]
two-classes,0.6976744186046512,Spv,True,True,umap,,17,[31]
two-classes,0.7209302325581395,Spv,True,True,pca,,18,[1]
two-classes,0.8604651162790697,Spv,True,True,pca,,18,[2]
two-classes,0.7209302325581395,Spv,True,True,pca,,18,[3]
two-classes,0.7906976744186046,Spv,True,True,pca,,18,[4]
two-classes,0.6976744186046512,Spv,True,True,pca,,18,[5]
two-classes,0.6976744186046512,Spv,True,True,pca,,18,[6]
two-classes,0.6744186046511628,Spv,True,True,pca,,18,[7]
two-classes,0.7209302325581395,Spv,True,True,pca,,18,[8]
two-classes,0.6744186046511628,Spv,True,True,pca,,18,[9]
two-classes,0.6744186046511628,Spv,True,True,pca,,18,[10]
two-classes,0.6511627906976745,Spv,True,True,pca,,18,[11]
two-classes,0.6511627906976745,Spv,True,True,pca,,18,[12]
two-classes,0.6976744186046512,Spv,True,True,pca,,18,[13]
two-classes,0.6744186046511628,Spv,True,True,pca,,18,[14]
two-classes,0.7209302325581395,Spv,True,True,pca,,18,[15]
two-classes,0.6744186046511628,Spv,True,True,pca,,18,[16]
two-classes,0.6976744186046512,Spv,True,True,pca,,18,[17]
two-classes,0.6976744186046512,Spv,True,True,pca,,18,[18]
two-classes,0.6744186046511628,Spv,True,True,pca,,18,[19]
two-classes,0.6976744186046512,Spv,True,True,pca,,18,[20]
two-classes,0.6744186046511628,Spv,True,True,pca,,18,[21]
two-classes,0.6976744186046512,Spv,True,True,pca,,18,[22]
two-classes,0.6976744186046512,Spv,True,True,pca,,18,[23]
two-classes,0.7209302325581395,Spv,True,True,pca,,18,[24]
two-classes,0.6511627906976745,Spv,True,True,pca,,18,[25]
two-classes,0.6744186046511628,Spv,True,True,pca,,18,[26]
two-classes,0.6744186046511628,Spv,True,True,pca,,18,[27]
two-classes,0.6744186046511628,Spv,True,True,pca,,18,[28]
two-classes,0.6511627906976745,Spv,True,True,pca,,18,[29]
two-classes,0.6511627906976745,Spv,True,True,pca,,18,[30]
two-classes,0.6511627906976745,Spv,True,True,pca,,18,[31]
two-classes,0.7209302325581395,Spv,True,True,kpca,poly,18,[1]
two-classes,0.7674418604651163,Spv,True,True,kpca,poly,18,[2]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,18,[3]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,18,[4]
two-classes,0.627906976744186,Spv,True,True,kpca,poly,18,[5]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,18,[6]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,18,[7]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,18,[8]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,18,[9]
two-classes,0.627906976744186,Spv,True,True,kpca,poly,18,[10]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,18,[11]
two-classes,0.627906976744186,Spv,True,True,kpca,poly,18,[12]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,18,[13]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,18,[14]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,18,[15]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,18,[16]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,18,[17]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,18,[18]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,18,[19]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,18,[20]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,18,[21]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,18,[22]
two-classes,0.6976744186046512,Spv,True,True,kpca,poly,18,[23]
two-classes,0.6976744186046512,Spv,True,True,kpca,poly,18,[24]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,18,[25]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,18,[26]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,18,[27]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,18,[28]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,18,[29]
two-classes,0.6744186046511628,Spv,True,True,kpca,poly,18,[30]
two-classes,0.6511627906976745,Spv,True,True,kpca,poly,18,[31]
two-classes,0.6976744186046512,Spv,True,True,kpca,rbf,18,[1]
two-classes,0.7441860465116279,Spv,True,True,kpca,rbf,18,[2]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,18,[3]
two-classes,0.6976744186046512,Spv,True,True,kpca,rbf,18,[4]
two-classes,0.627906976744186,Spv,True,True,kpca,rbf,18,[5]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,18,[6]
two-classes,0.627906976744186,Spv,True,True,kpca,rbf,18,[7]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,18,[8]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,18,[9]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,18,[10]
two-classes,0.6976744186046512,Spv,True,True,kpca,rbf,18,[11]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,18,[12]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,18,[13]
two-classes,0.627906976744186,Spv,True,True,kpca,rbf,18,[14]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,18,[15]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,18,[16]
two-classes,0.7209302325581395,Spv,True,True,kpca,rbf,18,[17]
two-classes,0.6976744186046512,Spv,True,True,kpca,rbf,18,[18]
two-classes,0.6976744186046512,Spv,True,True,kpca,rbf,18,[19]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,18,[20]
two-classes,0.627906976744186,Spv,True,True,kpca,rbf,18,[21]
two-classes,0.627906976744186,Spv,True,True,kpca,rbf,18,[22]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,18,[23]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,18,[24]
two-classes,0.7209302325581395,Spv,True,True,kpca,rbf,18,[25]
two-classes,0.6976744186046512,Spv,True,True,kpca,rbf,18,[26]
two-classes,0.6744186046511628,Spv,True,True,kpca,rbf,18,[27]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,18,[28]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,18,[29]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,18,[30]
two-classes,0.6511627906976745,Spv,True,True,kpca,rbf,18,[31]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,18,[1]
two-classes,0.7674418604651163,Spv,True,True,kpca,sigmoid,18,[2]
two-classes,0.6744186046511628,Spv,True,True,kpca,sigmoid,18,[3]
two-classes,0.7674418604651163,Spv,True,True,kpca,sigmoid,18,[4]
two-classes,0.7209302325581395,Spv,True,True,kpca,sigmoid,18,[5]
two-classes,0.6976744186046512,Spv,True,True,kpca,sigmoid,18,[6]
two-classes,0.6976744186046512,Spv,True,True,kpca,sigmoid,18,[7]
two-classes,0.6976744186046512,Spv,True,True,kpca,sigmoid,18,[8]
